Id,Codigo,Descricao,Ativo,Unid,Custo,Preco,Estoque
c22d23d1-d1df-4bcb-8a70-c6fc58bc991e,7897321127959,ADITIVO IMPERM P/CONCRE/ARGAM 900ML VEDACIT,1,UN,"12,18","19,488",2
152ac19c-2186-4373-8011-afb5e2786dc6,7896785305064,ADITIVO IMPERM P/CONCRE/ARGAM SIKA 1 18L,1,UN,"73,51","132,318",1
93289693-a63a-4918-9333-2eae8b0f5c2c,7896785303800,ADITIVO IMPERM P/CONCRE/ARGAM SIKA 1 1L,1,UN,"6,48","11,664",2
083adf1c-9559-46cf-9021-6a45e7408898,7896785303749,"ADITIVO IMPERM P/CONCRE/ARGAM SIKA 1 3,6L",1,UN,"24,78","44,604",2
5b332834-d6b2-4bcd-a8d8-62c84d10fb3c,7896785305392,ADITIVO IMPERM/PLAST P/CONCRE/ARGAM IMPERSIKA 1L,1,UN,"8,82","15,876",2
b2264b93-002c-41b8-bf4a-e86a6e1d7abc,7897321127942,"ADITIVO PLAST P/CONCRE/ARGAM 0,9L BIANCO VEDACIT",1,UN,"35,54","60,42",0
92d37201-6746-48ba-bb2e-97c9dcf3e9d0,7897321123951,ADITIVO PLAST P/CONCRE/ARGAM 18L BIANCO VEDACIT,1,UN,"363,53","581,65",0
e61cb3c9-d51c-4252-90f3-4ddd6cda8102,7894174200723,ADITIVO PLAST P/CONCRE/ARGAM 18L QUARTZOLIT,1,UN,"120,52","216,936",0
1f75f2ca-7835-4130-92f8-422f6ecdc727,7897321128574,ADITIVO PLAST P/CONCRE/ARGAM 1L ALVENARIT VEDACIT,1,UN,"10,4675","18,8415",1
ed476ce2-2402-4adb-991f-b386c89ad410,7896363301051,ADITIVO PLAST P/CONCRE/ARGAM 1L EDILFORT,1,UN,"2,88","4,608",0
660bbd58-cdfe-4b96-bcd4-e3b9750f1278,7894174200822,ADITIVO PLAST P/CONCRE/ARGAM 1L QUARTZOLIT,1,UN,"9,83","17,694",3
314a9ef9-7cfc-4bba-88f8-4379aefa5afa,7897321117899,"ADITIVO PLAST P/CONCRE/ARGAM 3,6L ALVENARIT VEDACI",1,UN,"33,89","61,002",0
b7deee4f-97a4-4729-a35e-f8e62816101a,7897321123920,"ADITIVO PLAST P/CONCRE/ARGAM 3,6L BIANCO VEDACI",1,UN,"110,54","187,918",0
81ee6c15-3ef8-4564-b77f-5828240e4916,7894174203809,"ADITIVO PLAST P/CONCRE/ARGAM 3,6L QUARTZOLIT",1,UN,"34,51","62,118",4
645828ce-3726-423c-a358-b01882ab73d8,7896363301082,ADITIVO PLAST P/CONCRE/ARGAM 5L EDILFORT,1,UN,14,"22,4",1
0c9f5d3c-2459-42df-910a-e382fdef6654,7893946485153,AFIADOR DE FACAS TIPO CARRETEL 954,1,UN,"14,13","25,434",1
66d7814b-5a2a-4c4e-bf2e-03dcdfe347b2,7891260517413,"AGUARRÁS 0,4L SUV",1,UN,"9,9","16,83",5
73e3c480-c364-4c57-a1e9-8e501b1d6007,7896587029199,"AGUARRÁS 0,9L EUC",1,UN,"10,5225","22,5",26
2c952d56-ddd6-458f-8f65-c9a9aa7c2889,7896682401494,"AGUARRÁS 0,9L MONT",1,UN,"14,08","22,528",0
a9e2e5c5-cdbb-45b1-8833-5116174e06aa,7891567470534,"AGUARRÁS 0,9L SAYERLAC",1,UN,"10,898","21,796",1
251c809f-46fe-4b98-9ea1-94e0fa9f264d,7891260051528,"AGUARRÁS 0,9L SUV",1,UN,"21,25",34,5
b5f490dd-b081-448f-b565-9c6e5c3c3041,7896587016748,AGUARRÁS 5L EUC,1,UN,"52,95","95,31",1
a308002f-6861-4ec8-8fc2-5b578c14300c,7896682401517,AGUARRÁS 5L MONT,1,UN,"70,08","98,11",0
c45e1659-e770-4e9f-9231-6138d478a42c,7897451460247,"ALAVANCA DE FERRO CAVADEIRA 1,50M (PONT/CUNHA)",1,UN,"175,33","315,594",1
b03f2357-a209-4fdd-8889-80a76f1d11f7,10039101,ALDRAVA FECHAMENTO LATONADA BICR 16X50MM,1,UN,"1,1432","4,5",24
64eb0f67-5b74-4f81-8aa2-4703f28313b2,10039102,ALDRAVA FECHAMENTO LATONADA BICR 19X80MM,1,UN,"1,324",5,22
84cae1c8-5c4f-4c9e-9193-6cc36b5f192e,7896745801346,ALGICIDA PLUS 1L BEL,1,UN,"28,14","45,024",1
6edfc732-9526-4db2-88dc-73a1f661d607,7898105773485,ALICATE AMPEROMÉTRICO DIGITAL FOXLUX,1,UN,"44,63","80,334",1
6e27cfa9-4364-4c89-87c0-b2a4a508c072,7898143438773,ALICATE BICO CURVO MINI PRO DTOOLS,1,UN,"21,005","37,809",1
7ffede70-f6f4-4321-9fd4-86be797e0aaa,7898143438735,ALICATE BICO FINO CHATO PRO 6 DTOOLS,1,UN,"21,05","37,89",2
a245a06a-0294-4640-9c79-2c80eaa009e3,7898143438766,ALICATE BICO MEIA CANA MINI PRO DTOOLS,1,UN,"20,07","36,126",2
231a7725-c2b9-4164-b2c1-7968769a0f9c,7898143436397,ALICATE BICO MEIA CANA PRO 6 DTOOLS,1,UN,"21,09","37,962",1
7db9189c-3fb0-47a2-997d-4656b9e75fdf,7898143448734,"ALICATE BOMBA DAGUA 10"" DTOOLS",1,UN,"27,72","49,896",0
9c66dd34-83e0-4ec9-9c2c-23cc6b66e528,7891114008708,"ALICATE BOMBA DAGUA 10"" TRAMONTINA",1,UN,"54,62","98,316",1
f7720787-1d0b-4fd0-acb8-11fdead3a822,7898143435239,"ALICATE BOMBA DAGUA PRO 10"" DTOOLS",1,UN,"32,14","57,852",1
79d8da8a-13a1-4306-8bf7-5478f203b91a,7893946466053,"ALICATE BOMBA DÁGUA 10"" 954",1,UN,"20,4","36,72",0
602ab12b-bbad-43b5-979b-094b85859474,7891114063998,"ALICATE CORTE 4"" TRAMONTINA",1,UN,"16,89","30,402",0
12a1d673-2ea2-4005-9c0c-98e7fe58d19e,7891114008883,"ALICATE CORTE 6"" TRAMONTINA",1,UN,"34,37","61,866",1
67e86366-e546-4722-8564-5a68b3788486,7898143436427,ALICATE CORTE PRO 6 DTOOLS,1,UN,"20,0733","36,1319",4
90ceed84-7678-4344-beca-f728ae211b00,7898143438759,ALICATE CORTE PRO MINI DTOOLS,1,UN,"18,45","33,21",1
059557a7-e63f-451f-a0ea-57688c7751e8,7899583312678,"ALICATE DESENCAPADOR FIOS 1,5 A 6,00MM MISTER",1,UN,"67,405","121,329",2
d340f1d7-fb27-464f-8457-fc2055d6b627,7893946627553,"ALICATE DESENCAPADOR FIOS 8"" PROFISSIONAL VONDER",1,UN,"66,27","119,286",0
ed8178bc-9d43-4baf-9b2b-76e5deac6620,7891114008692,"ALICATE JACARÉ P/CANOS 9"" TRAMONTINA",1,UN,"52,415","94,347",2
9603bdb9-4ac4-4cac-b2c0-4aedf02adc62,7897451466959,ALICATE P/NIVELADOR PISO UNIV EM AÇO CORTAG,1,UN,"45,55","81,99",1
eebdccf1-5481-4d2c-b91b-946f8c0e40b5,7898945165518,ALICATE P/NIVELADOR PISO UNIV EM AÇO NIVELA PISO,1,UN,"48,42","87,16",0
17a97f96-1052-4562-9220-c683b178f7a4,7898632211979,ALICATE P/NIVELADOR PISO UNIV EM NYLON NIVELA PISO,1,UN,"24,7","44,46",1
4486b34a-e4d1-4722-86c0-7d835b842c94,7898143440271,"ALICATE PRESSÃO 10"" C/CABO EMBORRACHADO DTOOLS",1,UN,"33,26","59,868",1
db6e6b50-7990-4bb6-ae7d-d07ce10def05,7898143435222,"ALICATE PRESSÃO 10"" DTOOLS",1,UN,"28,47","51,246",0
77f69698-e01c-445c-b5ff-1d6c78e6be7a,7898143440264,"ALICATE PRESSÃO 7"" DTOOLS",1,UN,"24,91","44,838",2
c8c4cfa5-3d23-496a-9eeb-b98b30a1a221,7898143430838,ALICATE REBITADOR 4 PONTAS DTOOLS,1,UN,"23,57","42,426",3
17dcd65e-3b65-4ca6-b445-249ef4a839d8,7891114061321,"ALICATE UNIVERSAL 7"" TRAMONTINA",1,UN,"16,895","30,411",0
abfe6ec4-e768-4b43-8233-102a274e92ec,7898143447904,ALICATE UNIVERSAL 8 DTS,1,UN,"17,96","32,328",0
c63b98f8-81cb-4416-8db9-cc6d8d28b054,7893946178772,"ALICATE UNIVERSAL 8"" 954",1,UN,"12,9","23,22",0
39013982-8688-4de3-81ed-ae28d0c7d29a,7898143445986,"ALICATE UNIVERSAL 8"" ISOLADO 1000V PRO DTOOLS",1,UN,"25,83","46,494",1
3c2ee073-d52c-48f8-b69b-6c693168f8b0,7891114008869,"ALICATE UNIVERSAL 8"" ISOLADO 1000V TRAMONTINA",1,UN,"24,76","44,568",3
faa82143-0d9c-481b-a927-bd5a25214b74,7898143435895,"ALICATE UNIVERSAL 8"" PRO DTOOLS",1,UN,"23,5333","42,3599",3
16f741c1-2706-4adb-964e-db7df586a4f9,7891114024029,"ALICATE UNIVERSAL 8"" TRAMONTINA",1,UN,"33,54","60,372",0
748b510c-3564-4cdf-a9b4-a93577178cad,7899206186624,"ALICATE VAZADOR/FURADOR 9"" BESTFER",1,UN,"18,41","33,138",1
63bb8898-174f-4e21-9552-2a770430cdc6,7908547006215,ALLEGRA CIMENTO QUEIMADO FO CAMPO DE SALVIA 5KG,1,UN,"56,695","79,373",2
2b1a70d5-dafb-4c77-b718-fd8df9cf51a5,7908547004921,ALLEGRA CIMENTO QUEIMADO FO VIA URBANA 5KG,1,UN,"56,69","79,366",1
f501ba0d-30c1-4452-baf1-1d2a2f7773d0,7908547005201,"ALLEGRA ESM BA ACET ALGODÃO EGIPCIO 0,9L",1,UN,"22,99","32,19",3
4972a38a-9501-4f47-ac8d-b8083b3bfdf3,7908547005263,"ALLEGRA ESM BA ACET MARROM TABACO 0,9L",1,UN,"18,37","25,718",2
222d9712-ab4f-41ed-90fe-634264e36787,7908547005058,"ALLEGRA ESM BA BR MARROM CONHAQUE 3,6L",1,UN,"69,28","96,992",1
b12f4797-9364-4527-8b29-0b6643570aa5,7908547005157,"ALLEGRA ESM BA BR MARROM TABACO 3,6L",1,UN,"69,28","96,992",1
2ab9358f-bd0f-46d9-96c8-21b0f1cee7b6,7908547004822,"ALLEGRA PREMIUM FO VERDE PANTANAL 0,9L",1,UN,15,"24,75",1
efa08138-c52f-4355-9d6e-79fc91d9ccc5,7908547004815,"ALLEGRA PREMIUM FO VERDE PANTANAL 3,6L",1,UN,"61,94","96,007",1
0e8510cf-7999-40c3-a6d8-daa6890ee5a6,7908547001234,"ALLEGRA STANDART FO ALGODAO EGIPCIO 3,6L",1,UN,"44,18","68,479",1
3815fe09-289b-4df3-a710-766878885c09,7908547003450,"ALLEGRA STANDART FO ROSA 0,9L",1,UN,"12,11","19,9815",2
792dd2aa-3cd1-4c9f-8edc-d4ee28f183ae,7908547001685,ALLEGRA STANDART FO VERMELHO RUBI 18L,1,UN,"172,11","249,5595",1
f997f828-317e-43b7-ae3c-842f10a0841e,7908547002569,"ALLEGRA STANDART S-BR VERDE AGUA 3,6L",1,UN,"58,575","90,7912",2
88b9f57f-0970-49c4-a6d6-6185a964226f,7898196443533,ALQUIMIA ACR IN FO ECON PROFIS BR NEVE 18L,1,UN,"113,43","159,9",0
6d420e58-10e5-4f2d-874c-3d5c86cc21eb,7 898196 443533,"ALQUIMIA ACR IN FO ECON PROFIS BR NEVE 3,6L",1,UN,"30,87","49,9",0
f22d27f6-c066-46df-b21b-e400940be5eb,7898059201133,ALVEJANTE S/ CLORO 2L LAVANDEX,1,UN,"8,94","14,304",1
704eed4f-5d9f-49b5-81cc-3ab841ab13d1,7891117027492,"ANCINHO PADRÃO 14D C/CABO MAD 1,2M TRAMO",1,UN,"20,99","37,782",1
2f9fc92d-7097-4707-8108-246036b0545c,7897488022982,"ANCINHO PADRÃO REFORÇ 14D C/CABO MAD 1,28M DTOOLS",1,UN,"22,6","40,68",1
dfdff04f-414f-4fce-8ab5-9ccd6de0b249,7891117015796,"ANCINHO SUPER REFORÇ 14D C/CABO MAD 1,45M TRAMO",1,UN,"47,94","86,292",0
0e33afe8-08f9-4c9e-b7f0-7fd515294697,7891117104841,"ANCINHO SUPER REFORÇ 16D C/CABO FIBRA 1,35M TRAMO",1,UN,"70,525","126,945",1
6c8f8f1c-1384-43b7-a4dc-c7aa67e80597,7898935195266,ANEL ACABAMENTO FOGÃO GALVANIZADO N°01 110MM,1,UN,"14,4","28,8",3
7b6ba39f-7434-47bd-9101-abb9a1b51a68,7891222043745,ANEL VEDAÇÃO CAIXA ACOPLADA AO VASO 25X86MM ASTRA,1,UN,"9,16","16,5",0
0de633b1-01bc-495c-a2f1-a7aabb420121,7891222216712,ANEL VEDAÇÃO CAIXA ACOPLADA AO VASO 25X95MM ASTRA,1,UN,"14,3","25,73",4
a8aa7170-83b1-4bc4-8728-4d0f98bf7bbf,7898550250821,ANEL VEDAÇÃO CAIXA ACOPLADA AO VASO 25X95MM BLUKIT,1,UN,"10,71","19,28",1
e8cff25f-4b2e-472f-81bc-e3b6470a20d5,7898668367398,ANEL VEDAÇÃO CAIXA ACOPLADA AO VASO C/PARAF HERC,1,UN,"15,87","34,91",1
e10b88d4-54e5-439a-a0a0-d0b984aeeb64,7898668367268,ANEL VEDAÇÃO CAIXA ACOPLADA AO VASO HERC,1,UN,"9,39","20,658",1
1044147b-0ed6-4e6f-ba7d-c192b19f9ff8,7891960660044,ANEL VEDAÇÃO P/ESGOTO 100 AMANCO,1,UN,"2,103","5,2575",5
de551cd5-e6b7-4b16-936f-3b234d902215,7891960660013,ANEL VEDAÇÃO P/ESGOTO 40 AMANCO,1,UN,"1,181","2,9525",9
91952a76-2cdb-4a47-ae19-25c5409e8545,7891960660020,ANEL VEDAÇÃO P/ESGOTO 50 AMANCO,1,UN,"1,26","3,15",5
2c402830-6bf3-426a-9e98-829a75a13227,7891960660037,ANEL VEDAÇÃO P/ESGOTO 75 AMANCO,1,UN,"1,8525","4,6312",5
52467d24-308c-4c0d-ac2a-b3690d13ccde,7898550250784,ANEL VEDAÇÃO VASO SANIT C/GUIA/BORRACHA BLUKIT,1,UN,6,"10,8",0
cc16e8f6-2c6e-4de3-b45a-70cde692a45f,7898099760027,ANEL VEDAÇÃO VASO SANIT C/GUIA/CERA MAXSEAL,1,UN,"10,42","22,924",6
1a3a8a7f-6ed7-4205-b3c1-e330e0dc18a2,7898422201067,ANEL VEDAÇÃO VASO SANIT C/GUIA/CERA NACIONAL,1,UN,"5,942","14,855",2
4eeb9094-2f93-4fbc-a552-16029cc2ece6,7891960802840,ANEL VEDAÇÃO VASO SANIT C/GUIA/MASSA AMANCO,1,UN,"5,44",9,0
a28d64dc-4f04-488d-874f-a263a46efd3d,7896038100804,ANEL VEDAÇÃO VASO SANIT C/GUIA/MASSA POLYTUBES,1,UN,"5,71","12,56",1
ea387285-aa8f-443d-8986-fd93d7f36601,7896748723034,ANILINA AZUL PURO 25G 10G/L SALISIL,1,UN,"6,1","10,4",0
eeeba532-7a2a-443a-9f30-ec242a53403e,7896748713035,ANILINA CARVALHO CLARO 25G 25G 5G/L ALISIL,1,UN,"6,1","10,4",1
e1359b02-3ca0-433b-a4b7-ad6018434988,7896748714032,ANILINA CEDRO 25G 5G/L SALISIL,1,UN,"6,1","10,4",0
417f5ece-1e61-4dfa-b9d3-698443916e4b,7896748721030,ANILINA ENCARNADO VIVO VERMELHO 25G 20G/LSALISIL,1,UN,"6,1","10,4",0
30eb4517-8b2e-4fa6-adcf-bece15a1fd33,7896748715039,ANILINA IMBUIA 25G 5G/L SALISIL,1,UN,"6,1","10,4",0
f3aaf8ee-6fcb-459e-b731-0c5d69ec202f,7896748725038,ANILINA MOGNO 25G 16G/L SALISIL,1,UN,"6,1","10,4",0
72bbe44f-c515-4047-b5f8-8b35baf4c060,7896748712038,ANILINA NOGUEIRA 25G 12G/L SALISIL,1,UN,"6,1","10,4",0
2c260cd6-b9eb-4609-b2db-133e875cef6b,7896748711031,ANILINA PRETA 25G 30G/L SALISIL,1,UN,"6,1","10,4",0
527364fa-5e67-4ff6-8623-c47d1b0dffa7,7896748732036,ANILINA ROSA 25G 7G/L SALISIL,1,UN,"6,1","10,4",0
9f22fdeb-ac3c-4388-af87-18a20c868fba,7896748722037,ANILINA VERDE CAPIM 25G 5G/L SALISIL,1,UN,"6,1","10,4",0
ea019f0a-eda0-4586-aeed-5a7a61217728,7899773501622,"ANTENA DIGITAL INTERNA 1,2M CAPTE/JADE",1,UN,"17,48","31,464",2
26b63a1b-3fe9-442c-aea9-d9bd43b2e839,7896643449145,"ANTENA DIGITAL INTERNA B.MAG 1,5M MULTIVISÃO",1,UN,"10,65","23,43",2
d2e2d145-ae65-4f7e-aa74-08c6edb35d75,7896637640787,"ANTENA DIGITAL INTERNA B.MAG 2,5M AI2025 INTELBRAS",1,UN,"31,82","57,276",0
5abc21e3-1791-4ac2-8000-b34637040052,7898127606051,"ANTENA DIGITAL INTERNA B.MAG 2,5M AQUÁRIO",1,UN,"24,5","44,1",0
35fdf4c5-901d-4172-a18c-365726e3f193,7898127603258,"ANTENA DIGITAL INTERNA B.MAG 2,5M AQUÁRIO",1,UN,"25,2","45,36",1
04f0e64a-eaf8-4c93-bdcb-aae0c575a928,7896689115004,"ANTENA DIGITAL INTERNA B.MAG 2,5M BRASFORMA",1,UN,"15,09","30,18",0
96a6c0c8-15e1-4db7-94e7-bcb023864da9,7896689114274,ANTENA DIGITAL INTERNA B.MAG 3M BRASFORMA,1,UN,"19,615","35,307",0
f5ef4da4-3db5-425f-8f29-1875b09b040a,7898419493505,ANTENA DIGITAL INTERNA B.MAG 3M OMINI,1,UN,"17,02","34,04",1
16657ec7-04c7-4d26-a83a-626b6fafa615,7899287706698,"ANTENA DIGITAL INTERNA B.MAG 4,3M G20",1,UN,"21,63","38,934",0
8c845a59-a83f-4dbb-8425-f0ca1c21b0e5,7898127607911,ANTENA DIGITAL INTERNA INVISÍVEL AQUÁRIO,1,UN,"19,33","34,794",0
33aa8364-f102-4f71-9e48-c89fb29996dd,4050641980878,ANTI EMBAÇANTE DE VIDRO 60ML WURTH (INTERNO),1,UN,"11,7333","23,4666",2
c533b5c3-095f-4a07-9c4b-615e35696866,7898038060744,"ANTI MOFO STERILLIM 0,9L ALLCHEM (PÓS PINTURA)",1,UN,"48,14","77,024",2
70f2abb7-8a4d-40fd-a7b5-603200aace35,7896587032885,ANTI MOFO ZERO MOFO 1L EUC (PRÉ PINTURA),1,UN,"17,803","31,1552",8
210ec919-7211-42ce-b89e-31458fe8f9f1,7898915994247,ANTIRRESPINGO SOLDA C/SIL MUNDIAL SPRAY 400ML,1,UN,"12,03","26,466",6
7cdb91c9-616d-4ada-bf4f-22ba6fb62026,7898652121036,ANTIRRESPINGO SOLDA C/SIL UNIPEGA SPRAY 400ML,1,UN,"12,26","22,06",1
0c415978-7bba-4489-a5f4-b82a54acfca5,7893946108533,ANTIRRESPINGO SOLDA C/SIL VONDER SPRAY 400ML,1,UN,"15,68","28,22",0
e78158cb-cf00-4370-a9ad-fbf665ab5f88,7898915994254,ANTIRRESPINGO SOLDA S/SIL MUNDIAL SPRAY 400ML,1,UN,"12,59","22,5",0
7e614283-d3fd-4b11-b00d-39a8c48a1268,7898652121647,ANTIRRESPINGO SOLDA S/SIL UNIPEGA SPRAY 400ML,1,UN,"13,8","24,83",0
bef38305-8325-45bc-92f5-8fcbaa07bca8,7893946108540,ANTIRRESPINGO SOLDA S/SIL VONDER 400ML,1,UN,"12,33","22,19",0
dc51a8e1-a1dd-4c9d-81b6-37caa9d57036,87896027013180,ANTITRAÇA JIMO CARTELA,1,UN,"15,347","24,5552",4
4064c76c-eb39-4bee-8eb6-f6a6eb77ab5c,7898661882591,APC MULTIUSO LIMPADOR DESINCRUST AUTO 1L BIACCHI,1,UN,"11,8","21,24",4
7838d683-c048-44e5-94fd-7f2ec4873b3d,7893946538446,APLICADOR ETIQUETAS PERF AEV10 VONDE,1,UN,"27,8","55,6",1
b8689636-e626-4251-938b-2e04e2ed80f0,7893946383060,APLICADOR P/FITA LACRE 50MM 954,1,UN,"26,46","42,34",0
e9240d11-635b-4609-86ae-85b128c85b01,0618341214903,"APLICADOR REJUNTE EM EVA 12X9,5X1CM DTOOLS",1,UN,"3,9","7,8",1
ad4aa701-e34f-4078-b0b3-eb8c95466693,A0618341214903A,APLICADOR REJUNTE EM EVA 12X90X10CM NACIONAL,1,UN,"0,9515",4,18
592c0691-adff-482c-9173-362c396e6958,7897451415803,"APLICADOR SILICONE TUBULAR ALUMINIO 15"" CORTAG",1,UN,"72,45","130,41",1
74177859-91d6-43e4-9f83-207e1f11e76b,7899095409057,"APLICADOR SILICONE TUBULAR ALUMINIO 9""",1,UN,"37,6","52,64",0
449b97dc-6236-4708-9cac-461aef7889c3,7898143445597,APLICADOR SILICONE/PU AMARELA DTOOLS,1,UN,"13,0643","23,5157",6
e180d1ef-9519-4631-976a-ab9be23d785b,7898143438643,APLICADOR SILICONE/PU AMARELA PRO DTOOLS,1,UN,"37,71","67,878",2
a86df862-5ebe-4923-8cd3-d5d8d0e1281f,7893946104214,APLICADOR SILICONE/PU AMARELA PRO VONDER,1,UN,"36,54","65,772",0
1ad7c3be-8aa0-414e-94e6-8aeafcadd428,7899583318526,APLICADOR SILICONE/PU AMARELA SÃO GABRIEL,1,UN,"11,1","19,98",0
11d43743-e15b-4eca-8657-49b5f6ba49d6,7898094330546,APLICADOR SILICONE/PU AZUL BRASFORT,1,UN,"13,24","23,83",0
b6bdd120-481c-44e5-8821-22db198c9fcd,7899583326224,APLICADOR SILICONE/PU CHAPA CONCHA AMAR TBT,1,UN,"10,59","19,062",0
08d015b9-d6b2-48eb-be24-80b4cf508273,7898506433407,APLICADOR SILICONE/PU CHAPA CONCHA VERM MISTER,1,UN,"22,985","41,373",2
bd18d44e-5e81-473c-91cb-39fc16a12c9e,7899583312708,APLICADOR SILICONE/PU CHAPA VERM PROF MISTER,1,UN,"37,59","67,662",1
f39ac2a5-2864-4e2e-ada6-0f4c9e11b6dd,7898422201227,APLICADOR SILICONE/PU NYLON PRETO,1,UN,"25,02","45,036",1
b23faedf-4c9d-41d4-8c4b-fe66237a36cc,7896380102563,APLICADOR SILICONE/PU PROF VERM ATLAS,1,UN,"31,84","57,5",0
b5285569-bdad-4708-b357-f85cdefd1630,7899583301368,APLICADOR SILICONE/PU VERMELHO MISTER,1,UN,"11,015","19,827",0
a0295d99-35b5-4418-8186-eecfb8217ce4,7898422208660,APLICADOR SILICONE/PU VERMELHO MISTER ABERTO,1,UN,"19,46","31,136",0
adf027f9-9b8d-42fe-95a2-0da094edfd32,7893946765736,APONTADOR P/LÁPIS DE CARPINTEIRO VONDER,1,UN,"8,42","16,84",1
31122b32-e632-4cac-b4f3-1ac48684323a,7896451834317,AQUECEDOR VERSÁTIL LORENZETTI 127V 5500W,1,UN,"190,07",286,0
57a60de9-f6c5-4b70-870c-b8ecfb3a0a5a,7896451834331,AQUECEDOR VERSÁTIL LORENZETTI 220V 5500W,1,UN,"221,78",286,0
8f6a6333-da76-48fc-9e4c-f052f859b60c,700083373182,AQUECEDOR ÁGUA 127V 770W CABO 80CM RABO QUENTE,1,UN,"16,0133","28,8239",4
89364e6f-7792-43ef-9b4a-056f16a1fae1,700083373199,AQUECEDOR ÁGUA 220V 830W CABO 80CM RABO QUENTE,1,UN,"16,01","28,818",3
dfe4f75d-a290-41d2-9685-74c580c54b7c,7899583305403,ARAME GALVANIZADO (NÃO USAR),1,UN,"3,9","6,83",0
5afb9205-bb00-4497-b25c-a892c9c2b16d,7898143444385,ARAME GALVANIZADO (NÃO USAR),1,UN,"6,08","10,64",0
01409789-d0cc-4536-aaba-d95fe249764f,7899583305380,ARAME GALVANIZADO (NÃO USAR),1,UN,"7,34","12,85",0
b5fcc379-8454-473b-9cdd-d782fb02e4a8,7899583305397,ARAME GALVANIZADO (NÃO USAR),1,UN,"5,89","10,32",0
130871de-0c08-4a9f-9693-b5c8060d748c,7899583336209,"ARAME GALVANIZADO BWG12 2,77MM C/10M",1,UN,"9,3097","23,2742",3
7b9a7712-2f9e-433a-af24-42430a86ffeb,7898143444361,"ARAME GALVANIZADO BWG14 2,11MM 1KG (37M)",1,UN,"17,98","35,96",2
331d9acb-64ae-4302-96fc-7e14b8e57a0a,7899583318649,"ARAME GALVANIZADO BWG14 2,11MM C/10M",1,UN,"6,496","16,24",5
f364d28b-4844-4790-b4d4-b75b4ab9c4a3,7899583318656,"ARAME GALVANIZADO BWG16 1,65MM C/10M",1,UN,"4,9696","12,424",7
9f6fb07e-7e6d-4a0d-990a-5bd0c01d44ed,7898143444378,"ARAME GALVANIZADO BWG18 1,24MM 1KG (106M)",1,UN,"18,11","45,275",2
5d5a9a15-b4be-4f7b-bf18-37fda3ef7207,7899583318663,"ARAME GALVANIZADO BWG18 1,24MM C/10M",1,UN,"3,8481","9,6202",7
4724057c-df10-4862-9567-8e58a27cbac7,7899583318403,"ARAME GALVANIZADO BWG20 0,89MM 1KG (204M)",1,UN,"17,365","43,4125",2
5500898a-672d-431b-8fe2-5ddaead3a546,7898143444392,"ARAME GALVANIZADO BWG20 0,89MM C/10M",1,UN,"3,73","9,325",4
6058f85c-14af-4676-a0b9-a4fb26c5cc28,7899583328297,"ARAME GALVANIZADO BWG22 0,71MM 1KG (320M)",1,UN,"18,84","47,1",1
72bb8625-7ad3-42f9-b67e-960f1598960b,7899583305427,"ARAME GALVANIZADO BWG22 0,71MM C/10M",1,UN,"2,9067","7,2668",5
e48a6a95-cfee-4c4b-95f3-89dcce270abd,7898143444408,ARAME GALVANIZADO C/CAPA PVC C/10M,1,UN,"4,72","8,51",1
744652b6-e126-4dbe-a388-01b1e92f4c65,7899583307070,ARAME QUEIMADO LISO (NÃO USAR),1,KG,"18,96","33,18",0
aad42a81-47f1-45ea-9bc5-1d73b56f6b2c,7899956628603,"ARAME QUEIMADO LISO BWG18 1,24MM 1KG (102M)",1,KG,"13,141","29,9",6
e73c8867-f52f-4711-97d9-94ca8e5ab4a7,7898143445825,"ARCO SERRA AJUSTÁVEL PRO P/LAMINA AÇO 12"" DTOOLS",1,UN,"27,99","50,382",1
8d9c179d-d54e-48e7-ab53-c843a5098618,7897488010583,ARCO SERRA FIXO P/LAMINA AÇO 12POL DTOOLS,1,UN,"14,865","26,757",2
d542a28c-5d1f-4eef-93ab-10e88a7adafe,7898143452625,"ARCO SERRA FIXO PRO P/LAMINA AÇO 12"" DTOOLS",1,UN,"21,47","38,646",3
6b73fb03-4530-487e-a4e0-6709c5b8fc24,7891265670274,"ARCO SERRA MINI P/LAMINA AÇO 12"" STARRET",1,UN,"19,6","35,28",0
a7ff03fa-8c49-4ae6-88a4-ecc38ac10c3c,7897488014185,ARCO SERRA MINI P/LAMINA AÇO DTOOLS,1,UN,"7,6233","13,7219",3
95bdbe5a-573e-43da-8321-b4a2501db312,7897210448899,AREJADOR TORNE ARTIC ABS DECA/DOCOL/FABR BLUKIT,1,UN,"28,71","51,678",1
f1aa99e9-96a3-498f-ba51-4ed46d009f52,7895099806113,AREJADOR TORNE ARTIC ABS DUP JATO HIDRO,1,UN,"13,39","26,8",0
189f214d-4ff5-4045-b392-c7bf7d6ba07a,7898668360054,AREJADOR TORNE ARTIC HERC,1,UN,"7,435","16,357",0
1c34c518-6701-4949-b8c4-4108a8a04343,7908691521770,AREJADOR TORNE ARTIC PVC CR 3/4 LG 1760,1,UN,"7,93","17,446",2
53569bc4-6b20-4932-8301-019655aefbf9,7908691502472,AREJADOR TORNE ARTIC PVC CR 5/8 LG 686,1,UN,"6,24","13,728",2
2dc1e75a-517c-4711-a782-31caddc58284,7896980412406,AREJADOR TORNE CR TR-87 WESTERN,1,UN,"8,91","18,27",2
